apps/erpnext/erpnext/accounts/report/general_ledger/general_ledger.html +1,Statement of Account,帳戶狀態
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py +41,Pharmaceuticals,製藥
DocType: Purchase Invoice Item,Is Fixed Asset,是固定的資產
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +355,"Available qty is {0}, you need {1}",可用數量是{0}，則需要{1}
DocType: Expense Claim Detail,Claim Amount,索賠金額
apps/erpnext/erpnext/manufacturing/doctype/work_order/work_order.py +646,Work Order has been {0},工單已{0}
DocType: Budget,Applicable on Purchase Order,適用於採購訂單
apps/erpnext/erpnext/accounts/doctype/pos_profile/pos_profile.py +56,Duplicate customer group found in the cutomer group table,在CUTOMER組表中找到重複的客戶群
DocType: Location,Location Name,地點名稱
apps/erpnext/erpnext/hr/notification/training_scheduled/training_scheduled.html +7,Event Location,活動地點
DocType: Asset Settings,Asset Settings,資產設置
DocType: Assessment Result,Grade,年級
DocType: Restaurant Table,No of Seats,座位數
DocType: Sales Invoice Item,Delivered By Supplier,交付供應商
DocType: Asset Maintenance Task,Asset Maintenance Task,資產維護任務
DocType: SMS Center,All Contact,所有聯絡
DocType: Daily Work Summary,Daily Work Summary,每日工作總結
DocType: Period Closing Voucher,Closing Fiscal Year,截止會計年度
apps/erpnext/erpnext/accounts/party.py +425,{0} {1} is frozen,{0} {1}被凍結
apps/erpnext/erpnext/setup/doctype/company/company.py +152,Please select Existing Company for creating Chart of Accounts,請選擇現有的公司創建會計科目表
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +84,Stock Expenses,庫存費用
apps/erpnext/erpnext/stock/doctype/batch/batch.js +111,Select Target Warehouse,選擇目標倉庫
apps/erpnext/erpnext/stock/doctype/batch/batch.js +111,Select Target Warehouse,選擇目標倉庫
apps/erpnext/erpnext/hr/doctype/employee/employee.js +87,Please enter Preferred Contact Email,請輸入首選電子郵件聯繫
DocType: Journal Entry,Contra Entry,魂斗羅進入
DocType: Journal Entry Account,Credit in Company Currency,信用在公司貨幣
DocType: Lab Test UOM,Lab Test UOM,實驗室測試UOM
DocType: Delivery Note,Installation Status,安裝狀態
DocType: BOM,Quality Inspection Template,質量檢驗模板
apps/erpnext/erpnext/education/doctype/student_attendance_tool/student_attendance_tool.js +136,"Do you want to update attendance?<br>Present: {0}\
					<br>Absent: {1}",你想更新考勤？ <br>現任：{0} \ <br>缺席：{1}
apps/erpnext/erpnext/controllers/buying_controller.py +433,Accepted + Rejected Qty must be equal to Received quantity for Item {0},品項{0}的允收＋批退的數量必須等於收到量
DocType: Item,Supply Raw Materials for Purchase,供應原料採購
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +441,"Cannot ensure delivery by Serial No as \
				Item {0} is added with and without Ensure Delivery by \
				Serial No.",無法通過序列號確保交貨，因為\項目{0}是否添加了確保交貨\序列號
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +203,At least one mode of payment is required for POS invoice.,付款中的至少一個模式需要POS發票。
DocType: Bank Statement Transaction Invoice Item,Bank Statement Transaction Invoice Item,銀行對賬單交易發票項目
DocType: Products Settings,Show Products as a List,產品展示作為一個列表
DocType: Salary Detail,Tax on flexible benefit,對靈活福利徵稅
apps/erpnext/erpnext/healthcare/doctype/clinical_procedure_template/clinical_procedure_template.py +43,Item {0} is not active or end of life has been reached,項目{0}不活躍或生命的盡頭已經達到
DocType: Student Admission Program,Minimum Age,最低年齡
apps/erpnext/erpnext/utilities/user_progress.py +190,Example: Basic Mathematics,例如：基礎數學
apps/erpnext/erpnext/manufacturing/report/bom_stock_calculated/bom_stock_calculated.py +39,Diff Qty,差異數量
DocType: Production Plan,Material Request Detail,材料請求詳情
DocType: Selling Settings,Default Quotation Validity Days,默認報價有效天數
apps/erpnext/erpnext/controllers/accounts_controller.py +886,"To include tax in row {0} in Item rate, taxes in rows {1} must also be included",要包括稅款，行{0}項率，稅收行{1}也必須包括在內
DocType: Payroll Entry,Validate Attendance,驗證出席
DocType: Sales Invoice,Change Amount,漲跌額
DocType: Party Tax Withholding Config,Certificate Received,已收到證書
DocType: GST Settings,Set Invoice Value for B2C. B2CL and B2CS calculated based on this invoice value.,設置B2C的發票值。 B2CL和B2CS根據此發票值計算。
DocType: BOM Update Tool,New BOM,新的物料清單
apps/erpnext/erpnext/healthcare/doctype/patient_appointment/patient_appointment.js +307,Prescribed Procedures,規定程序
apps/erpnext/erpnext/accounts/report/sales_payment_summary/sales_payment_summary.js +36,Show only POS,只顯示POS
DocType: Supplier Group,Supplier Group Name,供應商集團名稱
DocType: Driver,Driving License Categories,駕駛執照類別
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +124,Please enter Delivery Date,請輸入交貨日期
DocType: Depreciation Schedule,Make Depreciation Entry,計提折舊進入
DocType: Closed Document,Closed Document,封閉文件
DocType: HR Settings,Leave Settings,保留設置
apps/erpnext/erpnext/hr/doctype/staffing_plan/staffing_plan.js +76,Number of positions cannot be less then current count of employees,職位數量不能少於當前員工人數
DocType: Lead,Request Type,請求類型
DocType: Purpose of Travel,Purpose of Travel,旅行目的
DocType: Payroll Period,Payroll Periods,工資期間
apps/erpnext/erpnext/hr/doctype/job_offer/job_offer.js +18,Make Employee,使員工
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py +14,Broadcasting,廣播
apps/erpnext/erpnext/config/accounts.py +538,Setup mode of POS (Online / Offline),POS（在線/離線）的設置模式
DocType: Manufacturing Settings,Disables creation of time logs against Work Orders. Operations shall not be tracked against Work Order,禁止根據工作訂單創建時間日誌。不得根據工作指令跟踪操作
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +144,Execution,執行
apps/erpnext/erpnext/config/manufacturing.py +62,Details of the operations carried out.,進行的作業細節。
DocType: Asset Maintenance Log,Maintenance Status,維修狀態
apps/erpnext/erpnext/non_profit/doctype/member/member_dashboard.py +10,Membership Details,會員資格
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +56,{0} {1}: Supplier is required against Payable account {2},{0} {1}：需要對供應商應付賬款{2}
apps/erpnext/erpnext/config/selling.py +52,Items and Pricing,項目和定價
apps/erpnext/erpnext/projects/doctype/project/project_dashboard.html +2,Total hours: {0},總時間：{0}
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +43,From Date should be within the Fiscal Year. Assuming From Date = {0},從日期應該是在財政年度內。假設起始日期＝{0}
DocType: Drug Prescription,Interval,間隔
apps/erpnext/erpnext/setup/setup_wizard/operations/install_fixtures.py +211,Preference,偏愛
DocType: Supplier,Individual,個人
DocType: Academic Term,Academics User,學術界用戶
DocType: Cheque Print Template,Amount In Figure,量圖
DocType: Loan Application,Loan Info,貸款信息
apps/erpnext/erpnext/config/maintenance.py +12,Plan for maintenance visits.,規劃維護訪問。
DocType: Supplier Scorecard Period,Supplier Scorecard Period,供應商記分卡期
DocType: Share Transfer,Share Transfer,股份轉讓
,Expiring Memberships,即將到期的會員
DocType: POS Profile,Customer Groups,客戶群
apps/erpnext/erpnext/public/js/financial_statements.js +53,Financial Statements,財務報表
DocType: Guardian,Students,學生們
apps/erpnext/erpnext/config/selling.py +91,Rules for applying pricing and discount.,規則適用的定價和折扣。
DocType: Daily Work Summary,Daily Work Summary Group,日常工作總結小組
DocType: Practitioner Schedule,Time Slots,時隙
apps/erpnext/erpnext/stock/doctype/price_list/price_list.py +14,Price List must be applicable for Buying or Selling,價格表必須適用於購買或出售
DocType: Shift Assignment,Shift Request,移位請求
apps/erpnext/erpnext/selling/doctype/installation_note/installation_note.py +79,Installation date cannot be before delivery date for Item {0},品項{0}的安裝日期不能早於交貨日期
DocType: Pricing Rule,Discount on Price List Rate (%),折扣價目表率（％）
apps/erpnext/erpnext/public/js/utils/item_quick_entry.js +112,Item Template,項目模板
DocType: Job Offer,Select Terms and Conditions,選擇條款和條件
apps/erpnext/erpnext/stock/report/stock_balance/stock_balance.py +87,Out Value,輸出值
DocType: Bank Statement Settings Item,Bank Statement Settings Item,銀行對賬單設置項目
DocType: Woocommerce Settings,Woocommerce Settings,Woocommerce設置
DocType: Production Plan,Sales Orders,銷售訂單
apps/erpnext/erpnext/selling/doctype/customer/customer.py +203,Multiple Loyalty Program found for the Customer. Please select manually.,為客戶找到多個忠誠度計劃。請手動選擇。
DocType: Purchase Taxes and Charges,Valuation,計價
apps/erpnext/erpnext/selling/page/point_of_sale/point_of_sale.js +436,Set as Default,設為預設
,Purchase Order Trends,採購訂單趨勢
apps/erpnext/erpnext/utilities/user_progress.py +78,Go to Customers,轉到客戶
DocType: Hotel Room Reservation,Late Checkin,延遲入住
apps/erpnext/erpnext/templates/emails/request_for_quotation.html +7,The request for quotation can be accessed by clicking on the following link,報價請求可以通過點擊以下鏈接進行訪問
DocType: SG Creation Tool Course,SG Creation Tool Course,SG創建工具課程
DocType: Bank Statement Transaction Invoice Item,Payment Description,付款說明
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +357,Insufficient Stock,庫存不足
DocType: Manufacturing Settings,Disable Capacity Planning and Time Tracking,禁用產能規劃和時間跟踪
DocType: Email Digest,New Sales Orders,新的銷售訂單
DocType: Bank Account,Bank Account,銀行帳戶
DocType: Travel Itinerary,Check-out Date,離開日期
DocType: Leave Type,Allow Negative Balance,允許負平衡
apps/erpnext/erpnext/projects/doctype/project_type/project_type.py +13,You cannot delete Project Type 'External',您不能刪除項目類型“外部”
apps/erpnext/erpnext/public/js/utils.js +274,Select Alternate Item,選擇備用項目
DocType: Employee,Create User,創建用戶
DocType: Selling Settings,Default Territory,預設地域
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py +53,Television,電視
DocType: Work Order Operation,Updated via 'Time Log',經由“時間日誌”更新
apps/erpnext/erpnext/accounts/doctype/bank_guarantee/bank_guarantee.py +13,Select the customer or supplier.,選擇客戶或供應商。
apps/erpnext/erpnext/controllers/taxes_and_totals.py +449,Advance amount cannot be greater than {0} {1},提前量不能大於{0} {1}
apps/erpnext/erpnext/healthcare/doctype/practitioner_schedule/practitioner_schedule.js +55,"Time slot skiped, the slot {0} to {1} overlap exisiting slot {2} to {3}",時隙滑動，時隙{0}到{1}與現有時隙{2}重疊到{3}
DocType: Naming Series,Series List for this Transaction,本交易系列表
DocType: Company,Enable Perpetual Inventory,啟用永久庫存
DocType: Bank Guarantee,Charges Incurred,收費發生
DocType: Company,Default Payroll Payable Account,默認情況下，應付職工薪酬帳戶
apps/erpnext/erpnext/education/doctype/student_group/student_group.js +51,Update Email Group,更新電子郵件組
DocType: Sales Invoice,Is Opening Entry,是開放登錄
DocType: Lab Test Template,"If unchecked, the item wont be appear in Sales Invoice, but can be used in group test creation. ",如果取消選中，該項目不會出現在銷售發票中，但可用於創建組測試。
DocType: Customer Group,Mention if non-standard receivable account applicable,何況，如果不規範應收賬款適用
DocType: Course Schedule,Instructor Name,導師姓名
